episodio,resultado,vitorias,derrotas,empates
1,Vitoria,1,0,0
2,Derrota,1,1,0
3,Empate,1,1,1
4,Derrota,1,2,1
5,Derrota,1,3,1
6,Derrota,1,4,1
7,Derrota,1,5,1
8,Derrota,1,6,1
9,Derrota,1,7,1
10,Derrota,1,8,1
11,Vitoria,2,8,1
12,Derrota,2,9,1
13,Derrota,2,10,1
14,Derrota,2,11,1
15,Derrota,2,12,1
16,Derrota,2,13,1
17,Empate,2,13,2
18,Derrota,2,14,2
19,Empate,2,14,3
20,Derrota,2,15,3
21,Derrota,2,16,3
22,Derrota,2,17,3
23,Vitoria,3,17,3
24,Derrota,3,18,3
25,Derrota,3,19,3
26,Derrota,3,20,3
27,Vitoria,4,20,3
28,Derrota,4,21,3
29,Derrota,4,22,3
30,Derrota,4,23,3
31,Empate,4,23,4
32,Derrota,4,24,4
33,Derrota,4,25,4
34,Derrota,4,26,4
35,Vitoria,5,26,4
36,Vitoria,6,26,4
37,Derrota,6,27,4
38,Derrota,6,28,4
39,Vitoria,7,28,4
40,Derrota,7,29,4
41,Empate,7,29,5
42,Derrota,7,30,5
43,Derrota,7,31,5
44,Derrota,7,32,5
45,Derrota,7,33,5
46,Derrota,7,34,5
47,Derrota,7,35,5
48,Derrota,7,36,5
49,Vitoria,8,36,5
50,Derrota,8,37,5
51,Empate,8,37,6
52,Derrota,8,38,6
53,Vitoria,9,38,6
54,Derrota,9,39,6
55,Derrota,9,40,6
56,Derrota,9,41,6
57,Derrota,9,42,6
58,Derrota,9,43,6
59,Vitoria,10,43,6
60,Derrota,10,44,6
61,Derrota,10,45,6
62,Derrota,10,46,6
63,Derrota,10,47,6
64,Empate,10,47,7
65,Empate,10,47,8
66,Derrota,10,48,8
67,Derrota,10,49,8
68,Derrota,10,50,8
69,Vitoria,11,50,8
70,Derrota,11,51,8
71,Empate,11,51,9
72,Vitoria,12,51,9
73,Derrota,12,52,9
74,Derrota,12,53,9
75,Vitoria,13,53,9
76,Derrota,13,54,9
77,Derrota,13,55,9
78,Derrota,13,56,9
79,Derrota,13,57,9
80,Derrota,13,58,9
81,Derrota,13,59,9
82,Derrota,13,60,9
83,Derrota,13,61,9
84,Derrota,13,62,9
85,Derrota,13,63,9
86,Vitoria,14,63,9
87,Derrota,14,64,9
88,Derrota,14,65,9
89,Empate,14,65,10
90,Derrota,14,66,10
91,Derrota,14,67,10
92,Derrota,14,68,10
93,Derrota,14,69,10
94,Derrota,14,70,10
95,Derrota,14,71,10
96,Derrota,14,72,10
97,Vitoria,15,72,10
98,Vitoria,16,72,10
99,Derrota,16,73,10
100,Derrota,16,74,10
101,Derrota,16,75,10
102,Vitoria,17,75,10
103,Vitoria,18,75,10
104,Derrota,18,76,10
105,Derrota,18,77,10
106,Derrota,18,78,10
107,Empate,18,78,11
108,Derrota,18,79,11
109,Derrota,18,80,11
110,Derrota,18,81,11
111,Vitoria,19,81,11
112,Derrota,19,82,11
113,Empate,19,82,12
114,Empate,19,82,13
115,Derrota,19,83,13
116,Derrota,19,84,13
117,Derrota,19,85,13
118,Derrota,19,86,13
119,Derrota,19,87,13
120,Empate,19,87,14
121,Empate,19,87,15
122,Derrota,19,88,15
123,Derrota,19,89,15
124,Derrota,19,90,15
125,Derrota,19,91,15
126,Derrota,19,92,15
127,Derrota,19,93,15
128,Derrota,19,94,15
129,Derrota,19,95,15
130,Derrota,19,96,15
131,Derrota,19,97,15
132,Derrota,19,98,15
133,Empate,19,98,16
134,Vitoria,20,98,16
135,Derrota,20,99,16
136,Empate,20,99,17
137,Derrota,20,100,17
138,Empate,20,100,18
139,Empate,20,100,19
140,Derrota,20,101,19
141,Vitoria,21,101,19
142,Derrota,21,102,19
143,Empate,21,102,20
144,Derrota,21,103,20
145,Derrota,21,104,20
146,Vitoria,22,104,20
147,Empate,22,104,21
148,Derrota,22,105,21
149,Derrota,22,106,21
150,Derrota,22,107,21
151,Derrota,22,108,21
152,Derrota,22,109,21
153,Derrota,22,110,21
154,Vitoria,23,110,21
155,Empate,23,110,22
156,Vitoria,24,110,22
157,Derrota,24,111,22
158,Derrota,24,112,22
159,Derrota,24,113,22
160,Derrota,24,114,22
161,Derrota,24,115,22
162,Derrota,24,116,22
163,Empate,24,116,23
164,Empate,24,116,24
165,Derrota,24,117,24
166,Derrota,24,118,24
167,Derrota,24,119,24
168,Derrota,24,120,24
169,Derrota,24,121,24
170,Derrota,24,122,24
171,Derrota,24,123,24
172,Vitoria,25,123,24
173,Vitoria,26,123,24
174,Derrota,26,124,24
175,Empate,26,124,25
176,Derrota,26,125,25
177,Derrota,26,126,25
178,Vitoria,27,126,25
179,Vitoria,28,126,25
180,Empate,28,126,26
181,Empate,28,126,27
182,Derrota,28,127,27
183,Empate,28,127,28
184,Derrota,28,128,28
185,Vitoria,29,128,28
186,Derrota,29,129,28
187,Derrota,29,130,28
188,Vitoria,30,130,28
189,Derrota,30,131,28
190,Derrota,30,132,28
191,Vitoria,31,132,28
192,Empate,31,132,29
193,Derrota,31,133,29
194,Derrota,31,134,29
195,Derrota,31,135,29
196,Derrota,31,136,29
197,Derrota,31,137,29
198,Derrota,31,138,29
199,Derrota,31,139,29
200,Derrota,31,140,29
201,Vitoria,32,140,29
202,Derrota,32,141,29
203,Derrota,32,142,29
204,Derrota,32,143,29
205,Derrota,32,144,29
206,Derrota,32,145,29
207,Vitoria,33,145,29
208,Derrota,33,146,29
209,Empate,33,146,30
210,Derrota,33,147,30
211,Derrota,33,148,30
212,Derrota,33,149,30
213,Empate,33,149,31
214,Vitoria,34,149,31
215,Derrota,34,150,31
216,Derrota,34,151,31
217,Derrota,34,152,31
218,Derrota,34,153,31
219,Empate,34,153,32
220,Derrota,34,154,32
221,Derrota,34,155,32
222,Derrota,34,156,32
223,Derrota,34,157,32
224,Derrota,34,158,32
225,Vitoria,35,158,32
226,Vitoria,36,158,32
227,Vitoria,37,158,32
228,Vitoria,38,158,32
229,Derrota,38,159,32
230,Derrota,38,160,32
231,Vitoria,39,160,32
232,Derrota,39,161,32
233,Derrota,39,162,32
234,Derrota,39,163,32
235,Derrota,39,164,32
236,Derrota,39,165,32
237,Derrota,39,166,32
238,Derrota,39,167,32
239,Vitoria,40,167,32
240,Derrota,40,168,32
241,Vitoria,41,168,32
242,Derrota,41,169,32
243,Vitoria,42,169,32
244,Empate,42,169,33
245,Vitoria,43,169,33
246,Derrota,43,170,33
247,Derrota,43,171,33
248,Derrota,43,172,33
249,Derrota,43,173,33
250,Derrota,43,174,33
251,Vitoria,44,174,33
252,Derrota,44,175,33
253,Vitoria,45,175,33
254,Vitoria,46,175,33
255,Vitoria,47,175,33
256,Vitoria,48,175,33
257,Derrota,48,176,33
258,Empate,48,176,34
259,Derrota,48,177,34
260,Derrota,48,178,34
261,Empate,48,178,35
262,Derrota,48,179,35
263,Empate,48,179,36
264,Derrota,48,180,36
265,Derrota,48,181,36
266,Derrota,48,182,36
267,Vitoria,49,182,36
268,Derrota,49,183,36
269,Derrota,49,184,36
270,Derrota,49,185,36
271,Vitoria,50,185,36
272,Derrota,50,186,36
273,Vitoria,51,186,36
274,Vitoria,52,186,36
275,Empate,52,186,37
276,Derrota,52,187,37
277,Derrota,52,188,37
278,Derrota,52,189,37
279,Derrota,52,190,37
280,Derrota,52,191,37
281,Vitoria,53,191,37
282,Derrota,53,192,37
283,Vitoria,54,192,37
284,Derrota,54,193,37
285,Derrota,54,194,37
286,Derrota,54,195,37
287,Vitoria,55,195,37
288,Derrota,55,196,37
289,Vitoria,56,196,37
290,Derrota,56,197,37
291,Derrota,56,198,37
292,Derrota,56,199,37
293,Derrota,56,200,37
294,Derrota,56,201,37
295,Derrota,56,202,37
296,Derrota,56,203,37
297,Empate,56,203,38
298,Derrota,56,204,38
299,Derrota,56,205,38
300,Derrota,56,206,38
301,Derrota,56,207,38
302,Empate,56,207,39
303,Vitoria,57,207,39
304,Empate,57,207,40
305,Derrota,57,208,40
306,Derrota,57,209,40
307,Vitoria,58,209,40
308,Derrota,58,210,40
309,Derrota,58,211,40
310,Derrota,58,212,40
311,Empate,58,212,41
312,Derrota,58,213,41
313,Derrota,58,214,41
314,Derrota,58,215,41
315,Derrota,58,216,41
316,Derrota,58,217,41
317,Derrota,58,218,41
318,Derrota,58,219,41
319,Derrota,58,220,41
320,Vitoria,59,220,41
321,Vitoria,60,220,41
322,Vitoria,61,220,41
323,Vitoria,62,220,41
324,Derrota,62,221,41
325,Vitoria,63,221,41
326,Derrota,63,222,41
327,Derrota,63,223,41
328,Empate,63,223,42
329,Derrota,63,224,42
330,Derrota,63,225,42
331,Vitoria,64,225,42
332,Derrota,64,226,42
333,Vitoria,65,226,42
334,Derrota,65,227,42
335,Derrota,65,228,42
336,Vitoria,66,228,42
337,Vitoria,67,228,42
338,Vitoria,68,228,42
339,Vitoria,69,228,42
340,Derrota,69,229,42
341,Vitoria,70,229,42
342,Derrota,70,230,42
343,Derrota,70,231,42
344,Derrota,70,232,42
345,Derrota,70,233,42
346,Derrota,70,234,42
347,Derrota,70,235,42
348,Derrota,70,236,42
349,Derrota,70,237,42
350,Derrota,70,238,42
351,Derrota,70,239,42
352,Derrota,70,240,42
353,Derrota,70,241,42
354,Derrota,70,242,42
355,Derrota,70,243,42
356,Empate,70,243,43
357,Derrota,70,244,43
358,Vitoria,71,244,43
359,Derrota,71,245,43
360,Derrota,71,246,43
361,Vitoria,72,246,43
362,Derrota,72,247,43
363,Derrota,72,248,43
364,Vitoria,73,248,43
365,Derrota,73,249,43
366,Derrota,73,250,43
367,Derrota,73,251,43
368,Vitoria,74,251,43
369,Empate,74,251,44
370,Derrota,74,252,44
371,Derrota,74,253,44
372,Derrota,74,254,44
373,Derrota,74,255,44
374,Derrota,74,256,44
375,Derrota,74,257,44
376,Derrota,74,258,44
377,Vitoria,75,258,44
378,Derrota,75,259,44
379,Empate,75,259,45
380,Empate,75,259,46
381,Derrota,75,260,46
382,Derrota,75,261,46
383,Vitoria,76,261,46
384,Vitoria,77,261,46
385,Vitoria,78,261,46
386,Derrota,78,262,46
387,Vitoria,79,262,46
388,Derrota,79,263,46
389,Vitoria,80,263,46
390,Vitoria,81,263,46
391,Vitoria,82,263,46
392,Empate,82,263,47
393,Derrota,82,264,47
394,Empate,82,264,48
395,Vitoria,83,264,48
396,Vitoria,84,264,48
397,Vitoria,85,264,48
398,Derrota,85,265,48
399,Derrota,85,266,48
400,Derrota,85,267,48
401,Vitoria,86,267,48
402,Derrota,86,268,48
403,Empate,86,268,49
404,Vitoria,87,268,49
405,Empate,87,268,50
406,Derrota,87,269,50
407,Derrota,87,270,50
408,Derrota,87,271,50
409,Vitoria,88,271,50
410,Derrota,88,272,50
411,Derrota,88,273,50
412,Derrota,88,274,50
413,Derrota,88,275,50
414,Derrota,88,276,50
415,Derrota,88,277,50
416,Derrota,88,278,50
417,Derrota,88,279,50
418,Derrota,88,280,50
419,Vitoria,89,280,50
420,Derrota,89,281,50
421,Vitoria,90,281,50
422,Vitoria,91,281,50
423,Derrota,91,282,50
424,Derrota,91,283,50
425,Derrota,91,284,50
426,Vitoria,92,284,50
427,Derrota,92,285,50
428,Vitoria,93,285,50
429,Vitoria,94,285,50
430,Derrota,94,286,50
431,Derrota,94,287,50
432,Empate,94,287,51
433,Derrota,94,288,51
434,Derrota,94,289,51
435,Derrota,94,290,51
436,Derrota,94,291,51
437,Vitoria,95,291,51
438,Derrota,95,292,51
439,Derrota,95,293,51
440,Vitoria,96,293,51
441,Vitoria,97,293,51
442,Derrota,97,294,51
443,Derrota,97,295,51
444,Empate,97,295,52
445,Vitoria,98,295,52
446,Derrota,98,296,52
447,Derrota,98,297,52
448,Vitoria,99,297,52
449,Vitoria,100,297,52
450,Derrota,100,298,52
451,Derrota,100,299,52
452,Empate,100,299,53
453,Derrota,100,300,53
454,Derrota,100,301,53
455,Derrota,100,302,53
456,Derrota,100,303,53
457,Derrota,100,304,53
458,Vitoria,101,304,53
459,Empate,101,304,54
460,Derrota,101,305,54
461,Empate,101,305,55
462,Vitoria,102,305,55
463,Vitoria,103,305,55
464,Derrota,103,306,55
465,Derrota,103,307,55
466,Derrota,103,308,55
467,Derrota,103,309,55
468,Derrota,103,310,55
469,Derrota,103,311,55
470,Derrota,103,312,55
471,Derrota,103,313,55
472,Derrota,103,314,55
473,Derrota,103,315,55
474,Derrota,103,316,55
475,Derrota,103,317,55
476,Derrota,103,318,55
477,Vitoria,104,318,55
478,Derrota,104,319,55
479,Vitoria,105,319,55
480,Derrota,105,320,55
481,Vitoria,106,320,55
482,Derrota,106,321,55
483,Vitoria,107,321,55
484,Derrota,107,322,55
485,Derrota,107,323,55
486,Derrota,107,324,55
487,Vitoria,108,324,55
488,Derrota,108,325,55
489,Empate,108,325,56
490,Derrota,108,326,56
491,Empate,108,326,57
492,Derrota,108,327,57
493,Derrota,108,328,57
494,Derrota,108,329,57
495,Vitoria,109,329,57
496,Derrota,109,330,57
497,Derrota,109,331,57
498,Derrota,109,332,57
499,Derrota,109,333,57
500,Derrota,109,334,57
501,Vitoria,110,334,57
502,Derrota,110,335,57
503,Derrota,110,336,57
504,Vitoria,111,336,57
505,Vitoria,112,336,57
506,Vitoria,113,336,57
507,Vitoria,114,336,57
508,Vitoria,115,336,57
509,Derrota,115,337,57
510,Derrota,115,338,57
511,Derrota,115,339,57
512,Vitoria,116,339,57
513,Derrota,116,340,57
514,Derrota,116,341,57
515,Derrota,116,342,57
516,Derrota,116,343,57
517,Derrota,116,344,57
518,Derrota,116,345,57
519,Derrota,116,346,57
520,Vitoria,117,346,57
521,Derrota,117,347,57
522,Derrota,117,348,57
523,Derrota,117,349,57
524,Derrota,117,350,57
525,Derrota,117,351,57
526,Derrota,117,352,57
527,Empate,117,352,58
528,Derrota,117,353,58
529,Vitoria,118,353,58
530,Derrota,118,354,58
531,Vitoria,119,354,58
532,Derrota,119,355,58
533,Derrota,119,356,58
534,Derrota,119,357,58
535,Derrota,119,358,58
536,Empate,119,358,59
537,Vitoria,120,358,59
538,Derrota,120,359,59
539,Vitoria,121,359,59
540,Empate,121,359,60
541,Derrota,121,360,60
542,Derrota,121,361,60
543,Derrota,121,362,60
544,Derrota,121,363,60
545,Derrota,121,364,60
546,Derrota,121,365,60
547,Derrota,121,366,60
548,Vitoria,122,366,60
549,Derrota,122,367,60
550,Derrota,122,368,60
551,Derrota,122,369,60
552,Derrota,122,370,60
553,Derrota,122,371,60
554,Derrota,122,372,60
555,Vitoria,123,372,60
556,Derrota,123,373,60
557,Vitoria,124,373,60
558,Derrota,124,374,60
559,Derrota,124,375,60
560,Derrota,124,376,60
561,Derrota,124,377,60
562,Derrota,124,378,60
563,Derrota,124,379,60
564,Derrota,124,380,60
565,Vitoria,125,380,60
566,Derrota,125,381,60
567,Empate,125,381,61
568,Derrota,125,382,61
569,Empate,125,382,62
570,Derrota,125,383,62
571,Derrota,125,384,62
572,Derrota,125,385,62
573,Empate,125,385,63
574,Derrota,125,386,63
575,Vitoria,126,386,63
576,Derrota,126,387,63
577,Derrota,126,388,63
578,Derrota,126,389,63
579,Derrota,126,390,63
580,Vitoria,127,390,63
581,Derrota,127,391,63
582,Derrota,127,392,63
583,Derrota,127,393,63
584,Derrota,127,394,63
585,Empate,127,394,64
586,Vitoria,128,394,64
587,Derrota,128,395,64
588,Vitoria,129,395,64
589,Derrota,129,396,64
590,Derrota,129,397,64
591,Empate,129,397,65
592,Vitoria,130,397,65
593,Vitoria,131,397,65
594,Vitoria,132,397,65
595,Vitoria,133,397,65
596,Vitoria,134,397,65
597,Empate,134,397,66
598,Derrota,134,398,66
599,Derrota,134,399,66
600,Derrota,134,400,66
601,Derrota,134,401,66
602,Empate,134,401,67
603,Derrota,134,402,67
604,Derrota,134,403,67
605,Derrota,134,404,67
606,Derrota,134,405,67
607,Derrota,134,406,67
608,Derrota,134,407,67
609,Derrota,134,408,67
610,Derrota,134,409,67
611,Empate,134,409,68
612,Derrota,134,410,68
613,Vitoria,135,410,68
614,Derrota,135,411,68
615,Derrota,135,412,68
616,Derrota,135,413,68
617,Empate,135,413,69
618,Derrota,135,414,69
619,Derrota,135,415,69
620,Derrota,135,416,69
621,Vitoria,136,416,69
622,Vitoria,137,416,69
623,Derrota,137,417,69
624,Empate,137,417,70
625,Empate,137,417,71
626,Derrota,137,418,71
627,Derrota,137,419,71
628,Derrota,137,420,71
629,Empate,137,420,72
630,Derrota,137,421,72
631,Derrota,137,422,72
632,Derrota,137,423,72
633,Derrota,137,424,72
634,Derrota,137,425,72
635,Vitoria,138,425,72
636,Derrota,138,426,72
637,Vitoria,139,426,72
638,Derrota,139,427,72
639,Derrota,139,428,72
640,Vitoria,140,428,72
641,Derrota,140,429,72
642,Derrota,140,430,72
643,Empate,140,430,73
644,Derrota,140,431,73
645,Vitoria,141,431,73
646,Derrota,141,432,73
647,Derrota,141,433,73
648,Derrota,141,434,73
649,Derrota,141,435,73
650,Vitoria,142,435,73
651,Empate,142,435,74
652,Derrota,142,436,74
653,Derrota,142,437,74
654,Derrota,142,438,74
655,Empate,142,438,75
656,Derrota,142,439,75
657,Derrota,142,440,75
658,Derrota,142,441,75
659,Vitoria,143,441,75
660,Empate,143,441,76
661,Derrota,143,442,76
662,Derrota,143,443,76
663,Vitoria,144,443,76
664,Vitoria,145,443,76
665,Derrota,145,444,76
666,Derrota,145,445,76
667,Derrota,145,446,76
668,Derrota,145,447,76
669,Empate,145,447,77
670,Derrota,145,448,77
671,Derrota,145,449,77
672,Vitoria,146,449,77
673,Derrota,146,450,77
674,Derrota,146,451,77
675,Vitoria,147,451,77
676,Derrota,147,452,77
677,Derrota,147,453,77
678,Derrota,147,454,77
679,Derrota,147,455,77
680,Vitoria,148,455,77
681,Derrota,148,456,77
682,Derrota,148,457,77
683,Derrota,148,458,77
684,Derrota,148,459,77
685,Derrota,148,460,77
686,Derrota,148,461,77
687,Derrota,148,462,77
688,Derrota,148,463,77
689,Vitoria,149,463,77
690,Derrota,149,464,77
691,Vitoria,150,464,77
692,Vitoria,151,464,77
693,Derrota,151,465,77
694,Derrota,151,466,77
695,Derrota,151,467,77
696,Derrota,151,468,77
697,Derrota,151,469,77
698,Derrota,151,470,77
699,Empate,151,470,78
700,Derrota,151,471,78
701,Derrota,151,472,78
702,Derrota,151,473,78
703,Empate,151,473,79
704,Derrota,151,474,79
705,Derrota,151,475,79
706,Empate,151,475,80
707,Empate,151,475,81
708,Vitoria,152,475,81
709,Derrota,152,476,81
710,Derrota,152,477,81
711,Derrota,152,478,81
712,Derrota,152,479,81
713,Derrota,152,480,81
714,Derrota,152,481,81
715,Derrota,152,482,81
716,Vitoria,153,482,81
717,Derrota,153,483,81
718,Vitoria,154,483,81
719,Derrota,154,484,81
720,Derrota,154,485,81
721,Empate,154,485,82
722,Vitoria,155,485,82
723,Derrota,155,486,82
724,Derrota,155,487,82
725,Vitoria,156,487,82
726,Derrota,156,488,82
727,Vitoria,157,488,82
728,Derrota,157,489,82
729,Derrota,157,490,82
730,Empate,157,490,83
731,Derrota,157,491,83
732,Derrota,157,492,83
733,Empate,157,492,84
734,Empate,157,492,85
735,Vitoria,158,492,85
736,Derrota,158,493,85
737,Vitoria,159,493,85
738,Derrota,159,494,85
739,Derrota,159,495,85
740,Derrota,159,496,85
741,Vitoria,160,496,85
742,Derrota,160,497,85
743,Empate,160,497,86
744,Derrota,160,498,86
745,Derrota,160,499,86
746,Derrota,160,500,86
747,Vitoria,161,500,86
748,Derrota,161,501,86
749,Vitoria,162,501,86
750,Derrota,162,502,86
751,Derrota,162,503,86
752,Derrota,162,504,86
753,Vitoria,163,504,86
754,Derrota,163,505,86
755,Vitoria,164,505,86
756,Derrota,164,506,86
757,Vitoria,165,506,86
758,Derrota,165,507,86
759,Vitoria,166,507,86
760,Derrota,166,508,86
761,Derrota,166,509,86
762,Derrota,166,510,86
763,Vitoria,167,510,86
764,Derrota,167,511,86
765,Derrota,167,512,86
766,Derrota,167,513,86
767,Derrota,167,514,86
768,Derrota,167,515,86
769,Derrota,167,516,86
770,Derrota,167,517,86
771,Derrota,167,518,86
772,Derrota,167,519,86
773,Vitoria,168,519,86
774,Derrota,168,520,86
775,Empate,168,520,87
776,Derrota,168,521,87
777,Empate,168,521,88
778,Vitoria,169,521,88
779,Derrota,169,522,88
780,Derrota,169,523,88
781,Vitoria,170,523,88
782,Derrota,170,524,88
783,Empate,170,524,89
784,Derrota,170,525,89
785,Vitoria,171,525,89
786,Derrota,171,526,89
787,Derrota,171,527,89
788,Vitoria,172,527,89
789,Derrota,172,528,89
790,Vitoria,173,528,89
791,Empate,173,528,90
792,Derrota,173,529,90
793,Derrota,173,530,90
794,Derrota,173,531,90
795,Vitoria,174,531,90
796,Derrota,174,532,90
797,Derrota,174,533,90
798,Empate,174,533,91
799,Empate,174,533,92
800,Empate,174,533,93
801,Vitoria,175,533,93
802,Derrota,175,534,93
803,Derrota,175,535,93
804,Derrota,175,536,93
805,Vitoria,176,536,93
806,Derrota,176,537,93
807,Derrota,176,538,93
808,Derrota,176,539,93
809,Derrota,176,540,93
810,Derrota,176,541,93
811,Derrota,176,542,93
812,Derrota,176,543,93
813,Derrota,176,544,93
814,Empate,176,544,94
815,Vitoria,177,544,94
816,Derrota,177,545,94
817,Empate,177,545,95
818,Vitoria,178,545,95
819,Derrota,178,546,95
820,Derrota,178,547,95
821,Vitoria,179,547,95
822,Derrota,179,548,95
823,Derrota,179,549,95
824,Derrota,179,550,95
825,Derrota,179,551,95
826,Derrota,179,552,95
827,Derrota,179,553,95
828,Derrota,179,554,95
829,Derrota,179,555,95
830,Derrota,179,556,95
831,Vitoria,180,556,95
832,Derrota,180,557,95
833,Empate,180,557,96
834,Vitoria,181,557,96
835,Derrota,181,558,96
836,Derrota,181,559,96
837,Derrota,181,560,96
838,Derrota,181,561,96
839,Derrota,181,562,96
840,Derrota,181,563,96
841,Vitoria,182,563,96
842,Derrota,182,564,96
843,Vitoria,183,564,96
844,Empate,183,564,97
845,Vitoria,184,564,97
846,Derrota,184,565,97
847,Vitoria,185,565,97
848,Derrota,185,566,97
849,Vitoria,186,566,97
850,Vitoria,187,566,97
851,Vitoria,188,566,97
852,Vitoria,189,566,97
853,Vitoria,190,566,97
854,Derrota,190,567,97
855,Empate,190,567,98
856,Derrota,190,568,98
857,Derrota,190,569,98
858,Derrota,190,570,98
859,Derrota,190,571,98
860,Derrota,190,572,98
861,Vitoria,191,572,98
862,Derrota,191,573,98
863,Derrota,191,574,98
864,Derrota,191,575,98
865,Derrota,191,576,98
866,Derrota,191,577,98
867,Derrota,191,578,98
868,Empate,191,578,99
869,Derrota,191,579,99
870,Empate,191,579,100
871,Vitoria,192,579,100
872,Derrota,192,580,100
873,Empate,192,580,101
874,Vitoria,193,580,101
875,Derrota,193,581,101
876,Derrota,193,582,101
877,Derrota,193,583,101
878,Derrota,193,584,101
879,Vitoria,194,584,101
880,Derrota,194,585,101
881,Derrota,194,586,101
882,Derrota,194,587,101
883,Vitoria,195,587,101
884,Derrota,195,588,101
885,Derrota,195,589,101
886,Derrota,195,590,101
887,Derrota,195,591,101
888,Derrota,195,592,101
889,Derrota,195,593,101
890,Derrota,195,594,101
891,Empate,195,594,102
892,Vitoria,196,594,102
893,Derrota,196,595,102
894,Derrota,196,596,102
895,Empate,196,596,103
896,Derrota,196,597,103
897,Empate,196,597,104
898,Derrota,196,598,104
899,Vitoria,197,598,104
900,Derrota,197,599,104
901,Vitoria,198,599,104
902,Derrota,198,600,104
903,Vitoria,199,600,104
904,Derrota,199,601,104
905,Vitoria,200,601,104
906,Derrota,200,602,104
907,Empate,200,602,105
908,Vitoria,201,602,105
909,Empate,201,602,106
910,Derrota,201,603,106
911,Derrota,201,604,106
912,Derrota,201,605,106
913,Derrota,201,606,106
914,Derrota,201,607,106
915,Derrota,201,608,106
916,Derrota,201,609,106
917,Vitoria,202,609,106
918,Vitoria,203,609,106
919,Vitoria,204,609,106
920,Derrota,204,610,106
921,Derrota,204,611,106
922,Derrota,204,612,106
923,Derrota,204,613,106
924,Derrota,204,614,106
925,Vitoria,205,614,106
926,Vitoria,206,614,106
927,Derrota,206,615,106
928,Derrota,206,616,106
929,Derrota,206,617,106
930,Empate,206,617,107
931,Empate,206,617,108
932,Derrota,206,618,108
933,Vitoria,207,618,108
934,Vitoria,208,618,108
935,Vitoria,209,618,108
936,Derrota,209,619,108
937,Derrota,209,620,108
938,Empate,209,620,109
939,Vitoria,210,620,109
940,Derrota,210,621,109
941,Empate,210,621,110
942,Derrota,210,622,110
943,Derrota,210,623,110
944,Derrota,210,624,110
945,Derrota,210,625,110
946,Derrota,210,626,110
947,Vitoria,211,626,110
948,Derrota,211,627,110
949,Derrota,211,628,110
950,Derrota,211,629,110
951,Derrota,211,630,110
952,Derrota,211,631,110
953,Derrota,211,632,110
954,Derrota,211,633,110
955,Derrota,211,634,110
956,Derrota,211,635,110
957,Vitoria,212,635,110
958,Derrota,212,636,110
959,Derrota,212,637,110
960,Derrota,212,638,110
961,Derrota,212,639,110
962,Derrota,212,640,110
963,Empate,212,640,111
964,Vitoria,213,640,111
965,Derrota,213,641,111
966,Derrota,213,642,111
967,Vitoria,214,642,111
968,Vitoria,215,642,111
969,Derrota,215,643,111
970,Derrota,215,644,111
971,Vitoria,216,644,111
972,Derrota,216,645,111
973,Empate,216,645,112
974,Derrota,216,646,112
975,Vitoria,217,646,112
976,Vitoria,218,646,112
977,Derrota,218,647,112
978,Derrota,218,648,112
979,Derrota,218,649,112
980,Derrota,218,650,112
981,Derrota,218,651,112
982,Empate,218,651,113
983,Derrota,218,652,113
984,Derrota,218,653,113
985,Derrota,218,654,113
986,Derrota,218,655,113
987,Derrota,218,656,113
988,Derrota,218,657,113
989,Derrota,218,658,113
990,Derrota,218,659,113
991,Vitoria,219,659,113
992,Vitoria,220,659,113
993,Empate,220,659,114
994,Vitoria,221,659,114
995,Derrota,221,660,114
996,Derrota,221,661,114
997,Vitoria,222,661,114
998,Derrota,222,662,114
999,Derrota,222,663,114
1000,Derrota,222,664,114
1001,Derrota,222,665,114
1002,Empate,222,665,115
1003,Empate,222,665,116
1004,Vitoria,223,665,116
1005,Vitoria,224,665,116
1006,Empate,224,665,117
1007,Derrota,224,666,117
1008,Derrota,224,667,117
1009,Empate,224,667,118
1010,Derrota,224,668,118
1011,Empate,224,668,119
1012,Empate,224,668,120
1013,Vitoria,225,668,120
1014,Derrota,225,669,120
1015,Empate,225,669,121
1016,Derrota,225,670,121
1017,Empate,225,670,122
1018,Empate,225,670,123
1019,Vitoria,226,670,123
1020,Vitoria,227,670,123
1021,Vitoria,228,670,123
1022,Derrota,228,671,123
1023,Derrota,228,672,123
1024,Derrota,228,673,123
1025,Derrota,228,674,123
1026,Derrota,228,675,123
1027,Vitoria,229,675,123
1028,Empate,229,675,124
1029,Vitoria,230,675,124
1030,Derrota,230,676,124
1031,Empate,230,676,125
1032,Derrota,230,677,125
1033,Derrota,230,678,125
1034,Vitoria,231,678,125
1035,Vitoria,232,678,125
1036,Empate,232,678,126
1037,Vitoria,233,678,126
1038,Derrota,233,679,126
1039,Empate,233,679,127
1040,Derrota,233,680,127
1041,Derrota,233,681,127
1042,Derrota,233,682,127
1043,Derrota,233,683,127
1044,Derrota,233,684,127
1045,Derrota,233,685,127
1046,Derrota,233,686,127
1047,Derrota,233,687,127
1048,Derrota,233,688,127
1049,Vitoria,234,688,127
1050,Derrota,234,689,127
1051,Derrota,234,690,127
1052,Derrota,234,691,127
1053,Vitoria,235,691,127
1054,Empate,235,691,128
1055,Derrota,235,692,128
1056,Derrota,235,693,128
1057,Derrota,235,694,128
1058,Derrota,235,695,128
1059,Empate,235,695,129
1060,Derrota,235,696,129
1061,Derrota,235,697,129
1062,Derrota,235,698,129
